,date,state,fips,cases,deaths
4045,2020-05-15,Iowa,19,14049,336
4046,2020-05-15,Kansas,20,8006,187
4047,2020-05-15,Kentucky,21,7578,343
4048,2020-05-15,Louisiana,22,33903,2448
4049,2020-05-15,Maine,23,1603,69
4050,2020-05-15,Maryland,24,37105,1911
4051,2020-05-15,Massachusetts,25,83421,5592
4052,2020-05-15,Michigan,26,49982,4825
4053,2020-05-15,Minnesota,27,14249,692
4054,2020-05-15,Mississippi,28,10801,493
4055,2020-05-15,Missouri,29,10567,579
4056,2020-05-15,Montana,30,466,16
4057,2020-05-15,Nebraska,31,9766,122
4058,2020-05-15,Nevada,32,6733,345
4059,2020-05-15,New Hampshire,33,3464,159
4060,2020-05-15,New Jersey,34,143905,10138
4061,2020-05-15,New Mexico,35,5662,253
4062,2020-05-15,New York,36,350951,27755
4063,2020-05-15,North Carolina,37,17190,660
4064,2020-05-15,North Dakota,38,1761,42
4065,2020-05-15,Northern Mariana Islands,69,19,2
4066,2020-05-15,Ohio,39,26956,1581
4067,2020-05-15,Oklahoma,40,5086,285
4068,2020-05-15,Oregon,41,3541,137
4069,2020-05-15,Pennsylvania,42,64178,4432
4070,2020-05-15,Puerto Rico,72,2542,122
4071,2020-05-15,Rhode Island,44,12219,479
4072,2020-05-15,South Carolina,45,8407,380
4073,2020-05-15,South Dakota,46,3887,44
4074,2020-05-15,Tennessee,47,16917,288
4075,2020-05-15,Texas,48,46987,1300
4076,2020-05-15,Utah,49,6930,77
4077,2020-05-15,Vermont,50,933,53
4078,2020-05-15,Virgin Islands,78,69,6
4079,2020-05-15,Virginia,51,28672,977
4080,2020-05-15,Washington,53,18913,1008
4081,2020-05-15,West Virginia,54,1447,64
4082,2020-05-15,Wisconsin,55,11854,445
4083,2020-05-15,Wyoming,56,716,7
4084,2020-05-16,Alabama,1,11674,485
4085,2020-05-16,Alaska,2,392,8
4086,2020-05-16,Arizona,4,13631,679
4087,2020-05-16,Arkansas,5,4578,98
4088,2020-05-16,California,6,78933,3254
4089,2020-05-16,Colorado,8,21604,1192
4090,2020-05-16,Connecticut,9,36703,3339
4091,2020-05-16,Delaware,10,7547,286
4092,2020-05-16,District of Columbia,11,7042,375
4093,2020-05-16,Florida,12,44803,1963
4094,2020-05-16,Georgia,13,35655,1573
4095,2020-05-16,Guam,66,1123,6
4096,2020-05-16,Hawaii,15,629,17
4097,2020-05-16,Idaho,16,2419,73
4098,2020-05-16,Illinois,17,92669,4149
4099,2020-05-16,Indiana,18,27919,1741
4100,2020-05-16,Iowa,19,14328,346
4101,2020-05-16,Kansas,20,8059,189
4102,2020-05-16,Kentucky,21,7773,346
4103,2020-05-16,Louisiana,22,34183,2479
4104,2020-05-16,Maine,23,1648,70
4105,2020-05-16,Maryland,24,38083,1957
4106,2020-05-16,Massachusetts,25,84933,5705
4107,2020-05-16,Michigan,26,50416,4880
4108,2020-05-16,Minnesota,27,14978,709
4109,2020-05-16,Mississippi,28,11123,510
4110,2020-05-16,Missouri,29,10794,593
4111,2020-05-16,Montana,30,468,16
4112,2020-05-16,Nebraska,31,10220,129
4113,2020-05-16,Nevada,32,6810,349
4114,2020-05-16,New Hampshire,33,3556,171
4115,2020-05-16,New Jersey,34,145089,10249
4116,2020-05-16,New Mexico,35,5847,259
4117,2020-05-16,New York,36,353136,27953
4118,2020-05-16,North Carolina,37,18009,671
4119,2020-05-16,North Dakota,38,1848,42
4120,2020-05-16,Northern Mariana Islands,69,21,2
4121,2020-05-16,Ohio,39,27476,1610
4122,2020-05-16,Oklahoma,40,5237,288
4123,2020-05-16,Oregon,41,3612,137
4124,2020-05-16,Pennsylvania,42,65228,4490
4125,2020-05-16,Puerto Rico,72,2589,122
4126,2020-05-16,Rhode Island,44,12434,489
4127,2020-05-16,South Carolina,45,8661,380
4128,2020-05-16,South Dakota,46,3959,44
4129,2020-05-16,Tennessee,47,17204,292
4130,2020-05-16,Texas,48,47866,1330
4131,2020-05-16,Utah,49,7068,78
4132,2020-05-16,Vermont,50,934,53
4133,2020-05-16,Virgin Islands,78,69,6
4134,2020-05-16,Virginia,51,29683,1002
4135,2020-05-16,Washington,53,19109,1015
4136,2020-05-16,West Virginia,54,1470,65
4137,2020-05-16,Wisconsin,55,12368,453
4138,2020-05-16,Wyoming,56,741,7
4139,2020-05-17,Alabama,1,11771,488
4140,2020-05-17,Alaska,2,396,8
4141,2020-05-17,Arizona,4,13937,680
4142,2020-05-17,Arkansas,5,4759,98
4143,2020-05-17,California,6,80366,3290
4144,2020-05-17,Colorado,8,21909,1215
4145,2020-05-17,Connecticut,9,37419,3408
4146,2020-05-17,Delaware,10,7670,290
4147,2020-05-17,District of Columbia,11,7123,383
4148,2020-05-17,Florida,12,45580,1972
4149,2020-05-17,Georgia,13,35954,1584
4150,2020-05-17,Guam,66,1123,6
4151,2020-05-17,Hawaii,15,630,17
4152,2020-05-17,Idaho,16,2421,73
4153,2020-05-17,Illinois,17,94360,4198
4154,2020-05-17,Indiana,18,28419,1751
4155,2020-05-17,Iowa,19,14651,351
4156,2020-05-17,Kansas,20,8066,189
4157,2020-05-17,Kentucky,21,7793,346
4158,2020-05-17,Louisiana,22,34498,2491
4159,2020-05-17,Maine,23,1687,70
4160,2020-05-17,Maryland,24,38920,1992
4161,2020-05-17,Massachusetts,25,86010,5797
4162,2020-05-17,Michigan,26,51054,4891
4163,2020-05-17,Minnesota,27,15677,731
4164,2020-05-17,Mississippi,28,11296,521
4165,2020-05-17,Missouri,29,11069,601
4166,2020-05-17,Montana,30,468,16
4167,2020-05-17,Nebraska,31,10348,129
4168,2020-05-17,Nevada,32,6935,350
4169,2020-05-17,New Hampshire,33,3596,172
4170,2020-05-17,New Jersey,34,146334,10356
4171,2020-05-17,New Mexico,35,5938,265
4172,2020-05-17,New York,36,355037,28168
4173,2020-05-17,North Carolina,37,18537,679
4174,2020-05-17,North Dakota,38,1900,43
4175,2020-05-17,Northern Mariana Islands,69,21,2
4176,2020-05-17,Ohio,39,27925,1625
4177,2020-05-17,Oklahoma,40,5310,288
4178,2020-05-17,Oregon,41,3623,137
4179,2020-05-17,Pennsylvania,42,65745,4504
4180,2020-05-17,Puerto Rico,72,2646,123
4181,2020-05-17,Rhode Island,44,12674,499
4182,2020-05-17,South Carolina,45,8816,385
4183,2020-05-17,South Dakota,46,3987,44
4184,2020-05-17,Tennessee,47,17391,293
4185,2020-05-17,Texas,48,48828,1356
4186,2020-05-17,Utah,49,7238,80
4187,2020-05-17,Vermont,50,940,54
4188,2020-05-17,Virgin Islands,78,69,6
4189,2020-05-17,Virginia,51,30388,1009
4190,2020-05-17,Washington,53,19281,1016
4191,2020-05-17,West Virginia,54,1492,67
4192,2020-05-17,Wisconsin,55,12571,453
4193,2020-05-17,Wyoming,56,754,8
4194,2020-05-18,Alabama,1,12086,489
4195,2020-05-18,Alaska,2,399,8
4196,2020-05-18,Arizona,4,14170,686
4197,2020-05-18,Arkansas,5,4813,100
4198,2020-05-18,California,6,81943,3322
4199,2020-05-18,Colorado,8,22174,1224
4200,2020-05-18,Connecticut,9,38116,3449
4201,2020-05-18,Delaware,10,7869,297
4202,2020-05-18,District of Columbia,11,7270,392
4203,2020-05-18,Florida,12,46434,1996
4204,2020-05-18,Georgia,13,36634,1624
4205,2020-05-18,Guam,66,1123,6
4206,2020-05-18,Hawaii,15,630,17
4207,2020-05-18,Idaho,16,2455,74
4208,2020-05-18,Illinois,17,96778,4257
4209,2020-05-18,Indiana,18,28897,1765
4210,2020-05-18,Iowa,19,14955,355
4211,2020-05-18,Kansas,20,8439,190
4212,2020-05-18,Kentucky,21,8041,354
4213,2020-05-18,Louisiana,22,34832,2563
4214,2020-05-18,Maine,23,1713,71
4215,2020-05-18,Maryland,24,39882,2023
4216,2020-05-18,Massachusetts,25,87052,5862
4217,2020-05-18,Michigan,26,51853,4915
4218,2020-05-18,Minnesota,27,16381,740
4219,2020-05-18,Mississippi,28,11432,528
4220,2020-05-18,Missouri,29,11225,609
4221,2020-05-18,Montana,30,470,16
4222,2020-05-18,Nebraska,31,10625,132
4223,2020-05-18,Nevada,32,7059,364
4224,2020-05-18,New Hampshire,33,3652,172
4225,2020-05-18,New Jersey,34,148039,10435
4226,2020-05-18,New Mexico,35,6096,270
4227,2020-05-18,New York,36,356278,28302
4228,2020-05-18,North Carolina,37,19121,684
4229,2020-05-18,North Dakota,38,1931,44
4230,2020-05-18,Northern Mariana Islands,69,21,2
4231,2020-05-18,Ohio,39,28455,1657
4232,2020-05-18,Oklahoma,40,5398,288
4233,2020-05-18,Oregon,41,3687,138
4234,2020-05-18,Pennsylvania,42,66676,4560
4235,2020-05-18,Puerto Rico,72,2710,124
4236,2020-05-18,Rhode Island,44,12795,506
4237,2020-05-18,South Carolina,45,8942,391
4238,2020-05-18,South Dakota,46,4027,44
4239,2020-05-18,Tennessee,47,17767,296
4240,2020-05-18,Texas,48,49788,1362
4241,2020-05-18,Utah,49,7384,80
4242,2020-05-18,Vermont,50,940,54
4243,2020-05-18,Virgin Islands,78,69,6
4244,2020-05-18,Virginia,51,31140,1014
4245,2020-05-18,Washington,53,19521,1020
4246,2020-05-18,West Virginia,54,1502,68
4247,2020-05-18,Wisconsin,55,12722,459
4248,2020-05-18,Wyoming,56,766,10
4249,2020-05-19,Alabama,1,12376,504
4250,2020-05-19,Alaska,2,399,8
4251,2020-05-19,Arizona,4,14566,704
4252,2020-05-19,Arkansas,5,4923,102
4253,2020-05-19,California,6,83981,3422
4254,2020-05-19,Colorado,8,22454,1257
4255,2020-05-19,Connecticut,9,38430,3472
4256,2020-05-19,Delaware,10,8037,304
4257,2020-05-19,District of Columbia,11,7434,400
4258,2020-05-19,Florida,12,46936,2051
4259,2020-05-19,Georgia,13,37214,1650
4260,2020-05-19,Guam,66,1123,6
4261,2020-05-19,Hawaii,15,631,17
4262,2020-05-19,Idaho,16,2476,77
4263,2020-05-19,Illinois,17,98298,4399
4264,2020-05-19,Indiana,18,29402,1824
4265,2020-05-19,Iowa,19,15296,367
4266,2020-05-19,Kansas,20,8488,193
4267,2020-05-19,Kentucky,21,8205,369
4268,2020-05-19,Louisiana,22,35161,2581
4269,2020-05-19,Maine,23,1741,73
4270,2020-05-19,Maryland,24,41664,2081
4271,2020-05-19,Massachusetts,25,87925,5938
4272,2020-05-19,Michigan,26,52337,5017
4273,2020-05-19,Minnesota,27,17038,757
4274,2020-05-19,Mississippi,28,11704,554
4275,2020-05-19,Missouri,29,11369,631
4276,2020-05-19,Montana,30,471,16
4277,2020-05-19,Nebraska,31,10846,136
4278,2020-05-19,Nevada,32,7169,373
4279,2020-05-19,New Hampshire,33,3721,182
4280,2020-05-19,New Jersey,34,149013,10586
4281,2020-05-19,New Mexico,35,6192,276
4282,2020-05-19,New York,36,357757,28437
4283,2020-05-19,North Carolina,37,19762,711
4284,2020-05-19,North Dakota,38,1994,45
4285,2020-05-19,Northern Mariana Islands,69,21,2
4286,2020-05-19,Ohio,39,28953,1720
4287,2020-05-19,Oklahoma,40,5489,294
4288,2020-05-19,Oregon,41,3726,140
4289,2020-05-19,Pennsylvania,42,67404,4675
4290,2020-05-19,Puerto Rico,72,2805,124
4291,2020-05-19,Rhode Island,44,12951,532
4292,2020-05-19,South Carolina,45,9056,399
4293,2020-05-19,South Dakota,46,4085,46
4294,2020-05-19,Tennessee,47,18301,301
4295,2020-05-19,Texas,48,51080,1405
4296,2020-05-19,Utah,49,7530,88
4297,2020-05-19,Vermont,50,944,54
4298,2020-05-19,Virgin Islands,78,69,6
4299,2020-05-19,Virginia,51,32145,1041
4300,2020-05-19,Washington,53,19746,1042
4301,2020-05-19,West Virginia,54,1514,68
4302,2020-05-19,Wisconsin,55,13001,467
4303,2020-05-19,Wyoming,56,776,10
4304,2020-05-20,Alabama,1,13052,522
4305,2020-05-20,Alaska,2,402,8
4306,2020-05-20,Arizona,4,14897,747
4307,2020-05-20,Arkansas,5,5003,107
4308,2020-05-20,California,6,86125,3514
4309,2020-05-20,Colorado,8,22769,1299
4310,2020-05-20,Connecticut,9,39017,3529
4311,2020-05-20,Delaware,10,8194,310
4312,2020-05-20,District of Columbia,11,7551,407
4313,2020-05-20,Florida,12,47463,2095
4314,2020-05-20,Georgia,13,38162,1672
4315,2020-05-20,Guam,66,1134,6
4316,2020-05-20,Hawaii,15,633,17
4317,2020-05-20,Idaho,16,2506,77
4318,2020-05-20,Illinois,17,100713,4547
4319,2020-05-20,Indiana,18,29986,1864
4320,2020-05-20,Iowa,19,15868,400
4321,2020-05-20,Kansas,20,8661,197
4322,2020-05-20,Kentucky,21,8336,381
4323,2020-05-20,Louisiana,22,35439,2608
4324,2020-05-20,Maine,23,1819,73
4325,2020-05-20,Maryland,24,42442,2123
4326,2020-05-20,Massachusetts,25,88970,6066
4327,2020-05-20,Michigan,26,52988,5060
4328,2020-05-20,Minnesota,27,17679,786
4329,2020-05-20,Mississippi,28,11967,570
4330,2020-05-20,Missouri,29,11510,643
4331,2020-05-20,Montana,30,478,16
4332,2020-05-20,Nebraska,31,11119,141
4333,2020-05-20,Nevada,32,7301,378
4334,2020-05-20,New Hampshire,33,3868,190
4335,2020-05-20,New Jersey,34,150399,10747
4336,2020-05-20,New Mexico,35,6338,283
4337,2020-05-20,New York,36,359235,28540
4338,2020-05-20,North Carolina,37,20221,721
4339,2020-05-20,North Dakota,38,2095,49
4340,2020-05-20,Northern Mariana Islands,69,21,2
4341,2020-05-20,Ohio,39,29437,1781
4342,2020-05-20,Oklahoma,40,5532,299
4343,2020-05-20,Oregon,41,3801,144
4344,2020-05-20,Pennsylvania,42,68151,4794
4345,2020-05-20,Puerto Rico,72,2866,125
4346,2020-05-20,Rhode Island,44,13356,538
4347,2020-05-20,South Carolina,45,9175,407
4348,2020-05-20,South Dakota,46,4177,46
4349,2020-05-20,Tennessee,47,18534,309
4350,2020-05-20,Texas,48,52369,1443
4351,2020-05-20,Utah,49,7717,90
4352,2020-05-20,Vermont,50,944,54
4353,2020-05-20,Virgin Islands,78,69,6
4354,2020-05-20,Virginia,51,32908,1074
4355,2020-05-20,Washington,53,19864,1045
4356,2020-05-20,West Virginia,54,1567,69
4357,2020-05-20,Wisconsin,55,13574,481
4358,2020-05-20,Wyoming,56,787,11
4359,2020-05-21,Alabama,1,13414,529
4360,2020-05-21,Alaska,2,402,8
4361,2020-05-21,Arizona,4,15315,763
4362,2020-05-21,Arkansas,5,5458,110
4363,2020-05-21,California,6,88488,3624
4364,2020-05-21,Colorado,8,23161,1310
4365,2020-05-21,Connecticut,9,39208,3582
4366,2020-05-21,Delaware,10,8386,317
4367,2020-05-21,District of Columbia,11,7788,412
4368,2020-05-21,Florida,12,48667,2143
4369,2020-05-21,Georgia,13,38969,1749
4370,2020-05-21,Guam,66,1134,6
4371,2020-05-21,Hawaii,15,637,17
4372,2020-05-21,Idaho,16,2534,77
4373,2020-05-21,Illinois,17,102995,4634
4374,2020-05-21,Indiana,18,30673,1913
4375,2020-05-21,Iowa,19,16170,414
4376,2020-05-21,Kansas,20,8771,199
4377,2020-05-21,Kentucky,21,8475,393
4378,2020-05-21,Louisiana,22,36627,2629
4379,2020-05-21,Maine,23,1877,73
4380,2020-05-21,Maryland,24,43645,2159
4381,2020-05-21,Massachusetts,25,90084,6148
4382,2020-05-21,Michigan,26,53468,5129
4383,2020-05-21,Minnesota,27,18209,818
4384,2020-05-21,Mississippi,28,12222,580
4385,2020-05-21,Missouri,29,11657,670
4386,2020-05-21,Montana,30,479,16
4387,2020-05-21,Nebraska,31,11424,148
4388,2020-05-21,Nevada,32,7402,381
4389,2020-05-21,New Hampshire,33,3935,199
4390,2020-05-21,New Jersey,34,151472,10843
4391,2020-05-21,New Mexico,35,6472,294
4392,2020-05-21,New York,36,361313,28663
4393,2020-05-21,North Carolina,37,20915,733
4394,2020-05-21,North Dakota,38,2229,51
4395,2020-05-21,Northern Mariana Islands,69,22,2
4396,2020-05-21,Ohio,39,30168,1836
4397,2020-05-21,Oklahoma,40,5680,304
4398,2020-05-21,Oregon,41,3817,145
4399,2020-05-21,Pennsylvania,42,69252,4887
4400,2020-05-21,Puerto Rico,72,2913,126
4401,2020-05-21,Rhode Island,44,13571,556
4402,2020-05-21,South Carolina,45,9379,416
4403,2020-05-21,South Dakota,46,4177,47
4404,2020-05-21,Tennessee,47,18970,313
4405,2020-05-21,Texas,48,53441,1480
4406,2020-05-21,Utah,49,7876,92
4407,2020-05-21,Vermont,50,950,54
4408,2020-05-21,Virgin Islands,78,69,6
4409,2020-05-21,Virginia,51,34137,1099
4410,2020-05-21,Washington,53,20033,1054
4411,2020-05-21,West Virginia,54,1603,71
4412,2020-05-21,Wisconsin,55,13892,487
4413,2020-05-21,Wyoming,56,801,12
4414,2020-05-22,Alabama,1,13670,541
4415,2020-05-22,Alaska,2,404,8
4416,2020-05-22,Arizona,4,15608,775
4417,2020-05-22,Arkansas,5,5612,113
4418,2020-05-22,California,6,90801,3690
4419,2020-05-22,Colorado,8,23456,1324
4420,2020-05-22,Connecticut,9,39640,3637
4421,2020-05-22,Delaware,10,8529,322
4422,2020-05-22,District of Columbia,11,7893,418
4423,2020-05-22,Florida,12,49443,2189
4424,2020-05-22,Georgia,13,39734,1779
4425,2020-05-22,Guam,66,1134,6
4426,2020-05-22,Hawaii,15,632,17
4427,2020-05-22,Idaho,16,2595,79
4428,2020-05-22,Illinois,17,105710,4740
4429,2020-05-22,Indiana,18,31165,1941
4430,2020-05-22,Iowa,19,16510,441
4431,2020-05-22,Kansas,20,9068,200
4432,2020-05-22,Kentucky,21,8688,398
4433,2020-05-22,Louisiana,22,37048,2669
4434,2020-05-22,Maine,23,1948,75
4435,2020-05-22,Maryland,24,44539,2207
4436,2020-05-22,Massachusetts,25,90889,6228
4437,2020-05-22,Michigan,26,53865,5158
4438,2020-05-22,Minnesota,27,19014,851
4439,2020-05-22,Mississippi,28,12624,596
4440,2020-05-22,Missouri,29,11797,680
4441,2020-05-22,Montana,30,479,16
4442,2020-05-22,Nebraska,31,11662,149
4443,2020-05-22,Nevada,32,7531,387
4444,2020-05-22,New Hampshire,33,4014,204
4445,2020-05-22,New Jersey,34,152719,10985
4446,2020-05-22,New Mexico,35,6625,302
4447,2020-05-22,New York,36,362991,28802
4448,2020-05-22,North Carolina,37,21661,754
4449,2020-05-22,North Dakota,38,2317,52
4450,2020-05-22,Northern Mariana Islands,69,22,2
4451,2020-05-22,Ohio,39,30795,1872
4452,2020-05-22,Oklahoma,40,5849,307
4453,2020-05-22,Oregon,41,3864,147
4454,2020-05-22,Pennsylvania,42,70305,5032
4455,2020-05-22,Puerto Rico,72,3030,126
4456,2020-05-22,Rhode Island,44,13736,579
4457,2020-05-22,South Carolina,45,9638,419
4458,2020-05-22,South Dakota,46,4356,50
4459,2020-05-22,Tennessee,47,19364,315
4460,2020-05-22,Texas,48,54369,1498
4461,2020-05-22,Utah,49,8057,93
4462,2020-05-22,Vermont,50,952,54
4463,2020-05-22,Virgin Islands,78,69,6
4464,2020-05-22,Virginia,51,34950,1136
4465,2020-05-22,Washington,53,20274,1061
4466,2020-05-22,West Virginia,54,1705,72
4467,2020-05-22,Wisconsin,55,14557,496
4468,2020-05-22,Wyoming,56,803,12
4469,2020-05-23,Alabama,1,14149,549
4470,2020-05-23,Alaska,2,409,8
4471,2020-05-23,Arizona,4,16040,799
4472,2020-05-23,Arkansas,5,5775,115
4473,2020-05-23,California,6,92815,3768
4474,2020-05-23,Colorado,8,23932,1327
4475,2020-05-23,Connecticut,9,40022,3675
4476,2020-05-23,Delaware,10,8690,324
4477,2020-05-23,District of Columbia,11,7966,427
4478,2020-05-23,Florida,12,50119,2232
4479,2020-05-23,Georgia,13,40408,1794
4480,2020-05-23,Guam,66,1134,6
4481,2020-05-23,Hawaii,15,633,17
4482,2020-05-23,Idaho,16,2626,79
4483,2020-05-23,Illinois,17,108100,4817
4484,2020-05-23,Indiana,18,31674,1964
4485,2020-05-23,Iowa,19,16898,446
4486,2020-05-23,Kansas,20,9119,200
4487,2020-05-23,Kentucky,21,8812,399
4488,2020-05-23,Louisiana,22,37165,2683
4489,2020-05-23,Maine,23,2013,77
4490,2020-05-23,Maryland,24,45608,2243
4491,2020-05-23,Massachusetts,25,91662,6304
4492,2020-05-23,Michigan,26,54304,5223
4493,2020-05-23,Minnesota,27,19854,861
4494,2020-05-23,Mississippi,28,13005,616
4495,2020-05-23,Missouri,29,11922,685
4496,2020-05-23,Montana,30,479,16
4497,2020-05-23,Nebraska,31,11989,150
4498,2020-05-23,Nevada,32,7769,392
4499,2020-05-23,New Hampshire,33,4089,208
4500,2020-05-23,New Jersey,34,153104,11081
4501,2020-05-23,New Mexico,35,6795,308
4502,2020-05-23,New York,36,364745,28900
4503,2020-05-23,North Carolina,37,22731,763
4504,2020-05-23,North Dakota,38,2365,52
4505,2020-05-23,Northern Mariana Islands,69,22,2
4506,2020-05-23,Ohio,39,31408,1956
4507,2020-05-23,Oklahoma,40,5960,311
4508,2020-05-23,Oregon,41,3888,147
4509,2020-05-23,Pennsylvania,42,71102,5121
4510,2020-05-23,Puerto Rico,72,3100,127
4511,2020-05-23,Rhode Island,44,13952,597
4512,2020-05-23,South Carolina,45,9895,425
4513,2020-05-23,South Dakota,46,4468,50
4514,2020-05-23,Tennessee,47,19765,325
4515,2020-05-23,Texas,48,55386,1522
4516,2020-05-23,Utah,49,8260,97
4517,2020-05-23,Vermont,50,954,54
4518,2020-05-23,Virgin Islands,78,69,6
4519,2020-05-23,Virginia,51,35749,1159
4520,2020-05-23,Washington,53,20487,1062
4521,2020-05-23,West Virginia,54,1729,72
4522,2020-05-23,Wisconsin,55,14985,507
4523,2020-05-23,Wyoming,56,813,12
4524,2020-05-24,Alabama,1,14478,551
4525,2020-05-24,Alaska,2,409,8
4526,2020-05-24,Arizona,4,16339,800
4527,2020-05-24,Arkansas,5,5922,116
4528,2020-05-24,California,6,94743,3790
4529,2020-05-24,Colorado,8,24140,1332
4530,2020-05-24,Connecticut,9,40468,3693
4531,2020-05-24,Delaware,10,8809,326
4532,2020-05-24,District of Columbia,11,8110,432
4533,2020-05-24,Florida,12,50859,2236
4534,2020-05-24,Georgia,13,40989,1799
4535,2020-05-24,Guam,66,1135,6
4536,2020-05-24,Hawaii,15,633,17
4537,2020-05-24,Idaho,16,2650,79
4538,2020-05-24,Illinois,17,110541,4884
4539,2020-05-24,Indiana,18,32151,1976
4540,2020-05-24,Iowa,19,17434,456
4541,2020-05-24,Kansas,20,9135,200
4542,2020-05-24,Kentucky,21,8842,399
4543,2020-05-24,Louisiana,22,37293,2690
4544,2020-05-24,Maine,23,2055,78
4545,2020-05-24,Maryland,24,46919,2277
4546,2020-05-24,Massachusetts,25,92675,6372
4547,2020-05-24,Michigan,26,54616,5228
4548,2020-05-24,Minnesota,27,20582,878
4549,2020-05-24,Mississippi,28,13252,625
4550,2020-05-24,Missouri,29,12114,689
4551,2020-05-24,Montana,30,479,16
4552,2020-05-24,Nebraska,31,12134,153
4553,2020-05-24,Nevada,32,7886,394
4554,2020-05-24,New Hampshire,33,4149,209
4555,2020-05-24,New Jersey,34,154154,11133
4556,2020-05-24,New Mexico,35,6943,317
4557,2020-05-24,New York,36,366346,29046
4558,2020-05-24,North Carolina,37,23231,771
4559,2020-05-24,North Dakota,38,2418,53
4560,2020-05-24,Northern Mariana Islands,69,22,2
4561,2020-05-24,Ohio,39,31911,1969
4562,2020-05-24,Oklahoma,40,6037,311
4563,2020-05-24,Oregon,41,3927,148
4564,2020-05-24,Pennsylvania,42,71656,5145
4565,2020-05-24,Puerto Rico,72,3189,127
4566,2020-05-24,Rhode Island,44,14065,608
4567,2020-05-24,South Carolina,45,10096,435
4568,2020-05-24,South Dakota,46,4563,50
4569,2020-05-24,Tennessee,47,20116,332
4570,2020-05-24,Texas,48,56050,1533
4571,2020-05-24,Utah,49,8392,97
4572,2020-05-24,Vermont,50,956,54
4573,2020-05-24,Virgin Islands,78,69,6
4574,2020-05-24,Virginia,51,36244,1171
4575,2020-05-24,Washington,53,20732,1069
4576,2020-05-24,West Virginia,54,1771,72
4577,2020-05-24,Wisconsin,55,15362,510
4578,2020-05-24,Wyoming,56,813,12
4579,2020-05-25,Alabama,1,14986,566
4580,2020-05-25,Alaska,2,412,8
4581,2020-05-25,Arizona,4,16561,806
4582,2020-05-25,Arkansas,5,6029,117
4583,2020-05-25,California,6,97017,3808
4584,2020-05-25,Colorado,8,24256,1333
4585,2020-05-25,Connecticut,9,40873,3742
4586,2020-05-25,Delaware,10,8965,332
4587,2020-05-25,District of Columbia,11,8225,440
4588,2020-05-25,Florida,12,51738,2251
4589,2020-05-25,Georgia,13,41414,1820
4590,2020-05-25,Guam,66,1135,6
4591,2020-05-25,Hawaii,15,633,17
4592,2020-05-25,Idaho,16,2664,79
4593,2020-05-25,Illinois,17,112248,4912
4594,2020-05-25,Indiana,18,32489,1984
4595,2020-05-25,Iowa,19,17628,460
4596,2020-05-25,Kansas,20,9272,201
4597,2020-05-25,Kentucky,21,8899,403
4598,2020-05-25,Louisiana,22,37916,2690
4599,2020-05-25,Maine,23,2074,78
4600,2020-05-25,Maryland,24,47754,2302
4601,2020-05-25,Massachusetts,25,93271,6416
4602,2020-05-25,Michigan,26,54816,5240
4603,2020-05-25,Minnesota,27,21324,890
4604,2020-05-25,Mississippi,28,13458,635
4605,2020-05-25,Missouri,29,12296,694
4606,2020-05-25,Montana,30,479,16
4607,2020-05-25,Nebraska,31,12355,155
4608,2020-05-25,Nevada,32,7959,396
4609,2020-05-25,New Hampshire,33,4197,210
4610,2020-05-25,New Jersey,34,155092,11144
4611,2020-05-25,New Mexico,35,7026,320
4612,2020-05-25,New York,36,367625,29138
4613,2020-05-25,North Carolina,37,23997,780
4614,2020-05-25,North Dakota,38,2457,54
4615,2020-05-25,Northern Mariana Islands,69,22,2
4616,2020-05-25,Ohio,39,32477,1987
4617,2020-05-25,Oklahoma,40,6090,313
4618,2020-05-25,Oregon,41,3949,148
4619,2020-05-25,Pennsylvania,42,72356,5159
4620,2020-05-25,Puerto Rico,72,3260,129
4621,2020-05-25,Rhode Island,44,14065,608
4622,2020-05-25,South Carolina,45,10178,440
4623,2020-05-25,South Dakota,46,4586,50
4624,2020-05-25,Tennessee,47,20533,334
4625,2020-05-25,Texas,48,56490,1536
4626,2020-05-25,Utah,49,8521,98
4627,2020-05-25,Vermont,50,962,54
4628,2020-05-25,Virgin Islands,78,69,6
4629,2020-05-25,Virginia,51,37727,1208
4630,2020-05-25,Washington,53,21005,1076
4631,2020-05-25,West Virginia,54,1782,73
4632,2020-05-25,Wisconsin,55,15646,514
4633,2020-05-25,Wyoming,56,843,12
4634,2020-05-26,Alabama,1,15650,580
4635,2020-05-26,Alaska,2,416,8
4636,2020-05-26,Arizona,4,16783,807
4637,2020-05-26,Arkansas,5,6180,119
4638,2020-05-26,California,6,99925,3859
4639,2020-05-26,Colorado,8,24553,1352
4640,2020-05-26,Connecticut,9,41303,3769
4641,2020-05-26,Delaware,10,9066,335
4642,2020-05-26,District of Columbia,11,8334,440
4643,2020-05-26,Florida,12,52247,2258
4644,2020-05-26,Georgia,13,42066,1867
4645,2020-05-26,Guam,66,1139,6
4646,2020-05-26,Hawaii,15,633,17
4647,2020-05-26,Idaho,16,2699,81
4648,2020-05-26,Illinois,17,113486,4960
4649,2020-05-26,Indiana,18,32856,2004
4650,2020-05-26,Iowa,19,17999,480
4651,2020-05-26,Kansas,20,9352,204
4652,2020-05-26,Kentucky,21,9175,407
4653,2020-05-26,Louisiana,22,38252,2701
4654,2020-05-26,Maine,23,2109,79
4655,2020-05-26,Maryland,24,48290,2333
4656,2020-05-26,Massachusetts,25,93693,6473
4657,2020-05-26,Michigan,26,55040,5266
